x1,x2,y0,y1,y2,y3
22.982016916066634,35.016515365608875,0,0,1,1
21.96654774379131,29.996007681794712,0,0,0,1
26.02823550016066,35.00105993217562,0,0,1,1
14.994216357876027,38.00948202495112,1,1,1,1
22.01076718966444,31.025040656677305,1,0,0,0
24.98861611854071,31.998127345750834,1,0,0,1
21.047940332800547,23.061598970163253,1,1,1,0
17.996806470743774,35.10110544754267,1,1,1,0
14.920789183056407,30.94193448976387,1,0,1,0
19.918861633486674,15.982069632323068,0,0,0,1
18.977626818089675,33.97869572148845,1,1,0,0
27.947491394015966,27.013388709874626,0,0,1,1
14.95162549613124,32.10717234123885,1,0,1,1
18.05222459470253,26.01812964998483,1,0,1,0
22.033129907521264,29.915676164690492,1,1,0,0
17.990249781117278,37.970353706483984,1,0,1,1
26.95192173044391,21.992503219976623,1,0,0,0
26.974477106648575,35.074086779727104,1,0,1,0
18.98445466639637,28.981138216295186,1,0,0,0
19.04331987001788,28.012516164659523,0,1,1,0
17.011813538529452,23.05778755187492,1,0,0,1
16.02679964024626,20.95439607449051,1,0,1,0
24.930116805952743,33.95187636981595,1,0,0,1
18.02936288308724,30.02974762290884,1,0,0,0
16.959545036640254,30.900541621435135,1,0,1,1
18.018987609424936,31.037011153180284,1,0,1,0
16.99606321038803,30.032039256712633,1,0,1,1
19.046362525367293,33.08853988608638,1,0,0,0
20.00740894389357,39.02808309039013,1,0,1,0
14.02011826742099,27.000618056595265,0,0,1,1
21.984044712972352,29.962562518800954,1,0,0,1
18.035867422880433,27.94048282559158,1,1,1,1
25.987460873291113,26.049623830679153,1,0,1,1
23.996859663842802,24.00916711069992,0,0,0,1
24.075607177906097,26.090196524162643,1,0,0,0
20.04542934008066,30.01450666635444,1,0,1,1
21.037477526946308,29.949597606456297,1,0,1,1
18.869390210084035,32.975954166691295,1,1,1,1
25.000652696283773,32.93164430579829,1,0,0,0
13.035831553323657,39.068333958935916,0,0,1,0
22.988967196337935,28.015055658355035,1,1,0,0
25.978535431472622,31.99330850711225,0,0,1,1
16.021109333071873,31.98257065170225,0,0,1,0
15.091975100141129,28.019427584063962,1,0,0,1
17.978622275933525,40.97144320428201,1,1,1,0
8.943120300231866,39.948786883282054,1,0,1,0
22.99056278934944,29.925294383214062,1,0,1,1
15.979416194383047,30.906930512238947,1,0,0,0
18.01298056739516,19.104583454469775,1,1,1,1
15.06123146787999,29.90883414282386,0,1,1,0
17.972592043757814,18.9913739007008,1,0,0,0
20.96319960499051,34.99350899141637,1,1,1,1
24.967636103795634,26.024746565226167,1,0,0,0
19.960473277513856,34.04905363993459,1,0,0,1
23.002172501217572,26.01229736546981,1,0,0,0
21.056479042711373,22.900606208519932,1,0,0,0
19.01172977904467,33.08503963792142,0,0,1,0
13.986361897616447,46.98050972442896,0,0,1,0
23.991893274667802,35.006771299262276,1,0,1,1
26.944528948478037,26.01043209532435,1,0,0,0
28.952615683218042,24.15118907263112,1,1,1,1
15.988628968462217,28.975163764860316,1,0,1,0
10.985239164643968,27.023380741328385,0,0,1,0
26.983923210767305,25.947117260193856,1,1,0,0
19.98262844147569,29.006625969291402,1,1,1,1
25.001558922433233,25.999107568085382,0,0,1,1
15.063876509587013,31.95784336709941,1,1,1,1
12.986466312232816,29.994402158288416,1,0,1,0
20.01617325254753,24.931347467021567,1,1,1,1
15.028348532979185,21.965267032331056,0,0,0,1
18.02352251777851,36.03340989217788,0,0,0,1
11.97637798939638,42.93378088959616,0,0,1,0
22.095397424667343,16.04239366447487,0,1,0,0
22.037032135492154,26.96234378031045,1,0,1,1
28.01283918907569,34.916447045758076,1,0,0,1
12.924255279639453,36.957701612910135,0,0,1,0
21.974893743552975,16.967647618029563,1,0,1,1
22.926705425248322,26.967812628736688,0,0,0,1
17.96094287538586,43.044991291606415,1,1,1,1
14.984395233997686,27.036574715490243,0,0,1,0
25.917611142944775,31.073404091133266,0,1,0,0
22.061258072754992,31.96664247431158,1,0,0,1
17.012246961352222,29.053175446422575,0,1,1,1
25.038284776294606,27.056615797127368,1,1,1,1
23.91927593729548,25.963292612669267,1,0,1,1
16.025210375926722,25.998508445952773,1,1,1,1
19.998432264966176,26.92782766015316,1,0,0,0
19.019670790259028,35.92848733583788,1,1,1,0
14.01835721884431,21.984412604554773,1,0,1,0
14.911845720288303,30.059416826917946,0,0,1,0
17.985554705957366,34.913059226873955,0,0,1,0
21.96940975582701,32.90765019114047,0,0,1,1
26.027517255070244,29.040885580313144,1,0,1,0
26.985142763138494,13.97608614309959,1,1,1,1
13.983951007980814,29.00025932243295,1,0,1,0
22.0558552905728,26.057424764929017,1,0,1,1
17.000442265334847,35.044385312839196,1,0,1,1
14.965087365156856,26.94833312520055,1,0,1,0
32.027030475147356,26.10600403855254,0,0,0,1
9.96890820046978,35.98661027131624,0,0,1,0
17.99788476371637,23.9582309855576,1,0,1,1
21.012660225514768,26.044760920111308,1,1,0,1
18.846348486458936,32.00894458558526,1,1,1,1
15.046342795678827,33.98736388437135,1,0,1,1
22.0180598942027,36.06690980664693,0,0,1,0
8.96318675549289,22.990719453259647,1,0,1,0
14.0143655301288,34.03103774103204,0,1,1,0
23.01563562896374,27.987308121943723,1,0,1,0
13.080705696151224,31.005045076757355,0,0,1,0
22.056155105513046,36.10325121288504,1,0,0,0
12.094043815350393,31.99263558432327,1,0,0,0
15.02011576956783,35.78054427075676,1,0,1,0
16.96739627152986,18.968579611065156,1,1,1,0
20.0198515801147,28.910663670307756,1,0,0,0
17.907360109246753,35.951660323941695,0,0,1,0
19.992196824958906,34.985411314042345,1,0,0,0
21.959235678560272,18.015102057755016,1,1,0,1
17.957711360263705,39.05132128402736,1,0,1,0
19.00263060379557,30.956731116979675,1,0,0,0
14.076631394619657,36.068553369538435,1,0,0,0
29.03932583756659,35.998054498260686,1,0,0,1
14.060283657259598,39.01840050182473,0,0,1,0
24.978526367705275,28.01573731527948,1,0,1,0
15.037320910981649,35.962398563876924,0,0,1,0
18.038860826822805,30.064358512125406,1,0,1,0
31.008547767609375,32.99434798145643,1,0,0,0
16.942990763642566,31.978394411977348,1,0,1,1
17.0581231502341,37.03523239161103,0,0,1,0
10.08906134637908,37.97535655260878,0,0,1,0
15.001298105671676,20.89985931307371,1,0,1,0
28.978865850757384,25.96669920930198,1,0,1,1
12.067629695487827,37.12112239505417,0,0,1,0
18.046734103144818,31.01965704515737,1,0,1,1
24.02026200456532,26.976275438528646,1,0,0,1
15.96362131590893,35.106083749253294,0,0,1,0
16.02237103556012,37.933800395263496,1,0,1,0
20.065216506633025,17.03976215060369,1,0,0,0
17.036266203157332,31.02876736659038,1,1,1,1
16.908017250509875,24.92582166569742,0,0,1,1
12.968949412259631,36.952753308218995,0,0,1,0
15.90719896550566,36.06372953326907,0,0,1,0
14.012436113015951,39.98014846002106,1,0,1,0
22.991553542183762,30.00981973025051,1,0,1,0
13.976660540597823,33.04338877602631,1,0,0,0
18.96122964379948,31.025023226249257,1,0,1,1
16.004985518816206,27.988959060722483,1,1,1,0
24.94067760109037,37.07170091423698,1,0,0,0
15.036652679650219,23.99518932585359,1,0,0,0
21.907363606915485,39.04308792471017,0,0,1,0
10.036343643184821,35.059530033943396,0,0,1,1
24.94736084684442,22.969544842808833,0,1,0,0
21.947106186773457,29.06485285982456,1,0,0,1
21.982837211908155,27.039034054496287,0,0,0,1
11.97868492059931,28.86879166112493,1,0,1,0
15.939210085074556,34.95876887143977,1,0,0,0
18.977831506023644,36.05480711831777,1,0,0,0
16.016185944778954,29.06178914464971,0,0,1,0
24.97644998693754,29.96638420668398,1,0,1,1
11.97093407590174,44.02344348012709,0,0,1,0
24.995883716090365,25.063502146696347,1,0,1,1
20.986614458647626,33.97832865076092,0,1,1,0
29.95307277263454,28.966267589090883,1,0,0,1
17.977995549470645,26.098767155892276,1,0,0,0
27.977369053017302,19.987722491739966,0,0,0,1
7.871963130717069,18.977693719582355,0,0,1,1
19.001084908552997,30.081392698434705,1,1,1,1
21.948150304767065,34.02413177497279,1,0,1,1
15.126924161471397,34.01587052243997,1,0,1,0
16.070018295844065,29.000336726705083,1,0,0,0
16.922208029416755,29.083238802937412,1,1,0,0
20.01624388122034,38.95620377929591,0,0,1,1
23.017857096221444,25.942270719278685,1,0,0,0
20.014060322796144,29.048639618071785,1,0,1,1
24.00074429376038,26.020122037667175,1,1,0,1
16.01972997106853,30.092205820669715,1,0,1,0
17.008876061275853,22.001124014807687,1,0,1,0
7.051962680481703,33.94063384454689,1,0,1,0
14.933417761997125,27.93360337430033,0,1,1,0
19.007579492240975,30.976453929467755,1,1,1,1
13.987875160396099,59.085368100683574,0,0,1,0
21.962006603732753,28.04916199847227,1,0,1,1
14.965037395091798,38.9917174762158,1,0,1,1
26.0357769025852,28.968668422024372,1,0,0,0
17.01416433990753,23.918030504726772,0,0,1,1
21.069143611952036,30.010082877131723,0,0,1,1
17.945673248688287,24.05094056216034,0,0,0,1
14.99530072836077,31.136975206655414,1,0,1,0
24.99674771636406,28.058487309049276,1,0,1,0
17.997451206734738,20.997007280115206,1,0,0,1
22.9672552179345,37.95797574188355,1,0,0,1
14.016380029213556,27.028510045195606,1,0,0,0
16.043228922564293,32.98281994527998,0,0,1,0
12.032428291898302,23.927268620148194,0,0,1,1
30.903062368649824,18.93388568020499,0,0,0,1
25.046318837391663,35.96146603701639,1,0,0,0
21.026036044935086,26.04342361607506,1,0,0,1
20.019374792390725,35.024518429970094,1,1,1,0
18.94954248293166,30.015266414367435,0,0,1,1
25.966583081582264,28.014805029481163,0,0,0,1
22.003738839456776,30.02255436418519,1,1,1,0
11.029941708632803,25.001015400328022,1,0,1,0
5.895004900713744,34.96071614858663,0,0,1,0
21.01226774742862,25.030553060003697,1,0,0,0
20.99419003578201,30.913334947767595,0,1,1,0
19.99985001782647,35.05097535301007,1,0,0,0
21.997457669144534,33.982169426172035,1,0,0,1
28.980708061269418,28.966586499734735,1,1,1,1
21.951238184412368,36.02430776550382,1,0,1,1
27.03473442611986,32.92367070716561,1,0,1,1
21.96388198205663,23.9702636328113,1,0,1,1
20.993480288054023,22.02069236929061,1,1,1,1
18.019497997209886,44.013781839116454,0,0,1,0
12.955918615876184,33.03177046505091,1,0,1,1
19.051309483405344,25.99901210700821,0,0,0,1
6.97188158085384,31.949448365664836,1,0,0,0
18.960017128885116,24.97264976395775,1,1,1,0
26.04329085015899,32.03567302312222,1,0,0,0
17.932989580748448,31.999941500549657,1,0,1,0
15.937026439781198,20.952142358609592,0,0,1,1
19.05085886738101,23.961673977651056,0,0,1,0
23.986881093464493,30.991532874648932,1,0,0,0
19.971806266172376,24.966135102896647,1,1,1,1
17.017510624892925,36.042308673151396,1,1,0,0
26.0433590907056,27.843404759062793,1,0,0,0
16.939266583634573,36.035705687427665,0,0,1,1
25.020673977202787,27.023067505599286,1,0,0,0
20.050694841705138,22.926437798254653,1,0,0,0
28.96855273225336,28.958556241859988,1,0,0,1
12.971027995720915,23.97682776931873,1,0,1,1
25.10531201488517,34.06202982730965,1,0,1,0
31.89926427595333,28.949100563811616,1,0,0,1
25.998552913384263,35.01921669796567,0,0,1,0
22.95563049889988,26.95176307784943,1,0,0,0
25.081224892297836,23.010168226234786,1,0,0,0
23.92521698745623,24.00582342075257,1,0,0,0
11.947578617873274,32.04008979549502,1,0,1,1
26.971983638358513,27.017922978818337,1,0,0,1
12.049571804665876,18.958651707822654,1,0,0,1
12.003372728303393,34.04230626229528,1,0,0,0
15.963600975731794,33.068737434161534,0,0,1,0
13.064139642805136,23.96051219599376,1,0,1,1
19.000477614312842,31.944971733348492,1,0,0,0
21.976212544034368,32.93397884265778,1,1,1,0
17.02881445958591,25.949834130481914,1,0,1,0
22.99529394677161,36.025182514376205,1,1,1,1
21.999567568699387,33.88250143923777,1,0,1,1
14.955828742195619,37.05260374430119,1,0,0,1
25.1260354346079,23.044284282682636,0,1,0,1
18.069478012929004,34.987134105736715,1,0,1,1
12.99560204745094,27.93694381343264,1,0,0,0
14.028907745843226,30.993097646235924,1,0,1,1
20.959704111069115,34.968899623804916,1,1,1,1
24.00328858375938,21.00851693854034,0,1,1,1
24.029492512315763,27.123459801834642,1,1,1,1
15.113826934477155,28.003080517309474,0,0,1,0
25.02917625459167,24.032684135440565,0,0,0,1
19.060189107651272,41.02925697287306,1,0,1,0
16.966570607127625,31.018967945983356,0,0,1,1
9.98406634547116,31.991520681375135,0,0,1,0
12.978402031217303,28.952175209321183,1,0,0,0
20.94718775036674,38.01591796132874,0,0,1,1
22.052253233288557,20.023600478418903,1,0,1,1
11.011577341263916,30.042483512622425,1,0,1,1
26.0412371373274,36.90568475360083,1,1,1,1
19.940471383194335,31.04417060870453,1,0,0,0
16.97527115589192,24.041362632557025,1,1,1,0
17.00457632196194,41.90639222487833,1,0,1,0
17.972921206910286,31.102241162423834,1,0,1,0
15.029555325721528,19.962899328755512,0,0,0,1
12.9802178222937,38.97450114118329,0,0,1,1
16.954145872389486,36.03027626026122,0,1,1,0
25.04216724459625,32.95557076876215,1,0,0,1
17.01186690518969,17.93269693360775,1,0,1,0
22.951180739611686,35.98908832777264,1,1,1,1
26.03164195661758,27.018923346964648,0,0,0,1
29.010115909027917,33.95943518326066,1,0,0,1
13.966150482619392,39.060998164738855,0,0,1,0
22.03331436412566,29.025418766250898,0,0,0,1
19.03925961533648,33.93721698968522,1,0,1,0
25.00339849855818,35.9221642023932,0,0,0,1
16.997337960068045,21.92598936694376,1,1,1,0
19.03065221048854,28.972895960140274,1,0,1,0
16.071001395889354,24.90794819163536,1,1,1,1
29.023037100505924,30.100890468580296,1,0,1,0
15.97534878723088,25.8887318406451,1,0,1,0
17.932410203696836,37.94004948037425,1,0,1,1
15.963730287118588,30.0285017098042,0,0,1,0
26.09884876840566,24.969768313172878,1,0,0,0
23.931593857687336,37.089544928561644,0,1,0,1
24.965167004374727,38.02142414643279,1,0,0,1
16.05307593852069,34.03035267173853,1,0,1,0
19.015568656456082,39.02188366500965,1,0,1,0
13.091844758491451,39.940405934452905,0,0,1,0
24.941904988920008,33.012514883633244,1,0,1,1
19.001827983220043,33.95917281869016,1,0,1,0
22.96903413376884,26.029515554727766,0,1,0,0
22.017845442460786,29.945584610347264,1,0,0,0
11.963653752053492,36.06496734652768,0,1,1,0
11.080220499801769,31.92886996756085,0,0,1,0
26.969999736264445,33.98901844240413,1,0,1,0
20.985898547610503,31.96840921554586,0,1,0,0
10.966351449113628,32.976295976331684,1,0,1,1
19.010784935694296,29.997904014437882,1,0,1,0
19.003506775918307,33.04030501084001,1,0,1,1
12.965577394119789,30.017917632550702,1,0,1,0
25.998735286721754,24.042210059534643,1,1,1,1
14.002331342139701,28.06771502327528,1,0,1,1
32.02759774481528,23.911769197380785,1,0,0,1
25.04914581032309,34.86874266579516,1,0,0,1
20.99060004492416,25.01262246572962,1,0,1,0
19.92614285174438,25.991438362795385,1,0,1,0
16.9552858489059,35.88950277701919,0,0,1,0
22.90342319468133,34.01266989586106,1,0,1,1
33.91744111204722,25.98825246481127,1,0,0,1
8.96736018530771,31.993637334550737,0,1,1,0
23.969965168611534,33.029498042268145,1,0,0,0
14.943184856855373,37.08857546412434,0,0,1,0
17.03989296001396,21.976812753110124,1,0,0,0
11.005324309730135,32.02556994980872,1,0,1,0
25.05649851970538,26.958509080889623,0,0,1,1
12.995980080304706,43.96658747127727,1,0,1,0
23.913128903546895,28.05587870984666,1,1,1,1
24.021923181238833,36.01708454429791,1,0,1,1
23.05378528124132,36.11559155628214,1,0,1,0
13.997342175596511,17.91723137480064,1,0,1,1
16.949296540355736,37.93667018651346,0,0,1,0
20.953338722465535,31.9778763528575,1,0,1,0
19.056239798258563,22.99587042691274,1,1,1,1
18.04219695354458,33.98186945247815,1,0,1,1
14.064061528188128,42.057911133439795,1,0,1,0
19.944918908521288,37.033291654890334,0,0,1,0
15.014896658848421,34.962489046487896,0,0,1,0
25.076428040714692,31.051077193299076,0,0,1,0
16.11209189000055,20.887964786950104,1,1,0,0
12.000266150331356,32.08909481129324,1,0,0,1
13.035886280437504,34.00566852690126,0,0,1,0
18.089281037431064,27.04434131643996,0,1,1,1
18.961340244157856,37.02545587845255,0,1,0,1
19.000625687971077,32.04441787624173,1,1,1,0
15.017623124859435,27.01694972552374,1,0,1,1
17.009373383608626,20.949861072186046,1,1,1,1
21.043318311749253,31.95945555280957,0,0,0,1
21.97549308258803,31.939404514000937,1,0,1,0
22.08387847249377,24.990590407147447,1,0,1,1
15.966581265835023,39.045245925934694,1,0,1,0
24.90020462069401,37.07596938378227,0,0,1,1
28.063611943088606,25.9625655563315,1,0,0,1
19.99594464217253,28.97575998002489,1,0,0,0
22.975764898402424,33.053949432007116,1,1,0,0
17.959568476506373,20.969562153817733,1,0,1,0
21.990600253095838,35.98825170032511,1,0,0,0
21.04826710561214,35.12641782376045,1,0,1,0
11.977793927281724,41.037969260441535,1,0,0,0
25.028485394076135,35.99816464021905,1,0,1,0
23.982416031019476,28.038787615022496,0,1,0,0
23.026446777347896,39.965395692168585,1,0,0,0
25.95725825415336,21.99548551269466,1,0,0,1
23.8921221412849,29.00161577355938,0,0,0,1
12.065521475041576,30.970040113248356,1,0,0,0
7.983126179843669,44.04139691337236,0,0,1,0
16.039503777473612,38.928911896547646,1,0,1,1
16.0037083088303,32.952730866032006,1,0,1,1
18.01741015079724,31.98672297626854,1,0,0,1
10.120562201981985,26.028320433869872,0,0,1,0
14.02261270613511,22.033063755444154,1,0,0,0
12.997296241198105,27.027869827859682,0,0,1,1
17.00487966304259,25.099549343994433,1,0,0,0
16.02769381601394,27.993346177899436,1,0,0,1
14.956620453136836,25.003524811451058,0,1,0,0
13.937407389391005,24.986796201500407,1,1,1,0
22.99671846590567,31.96879792800604,1,0,1,1
13.932309624022658,42.9825815318383,0,0,1,0
18.965770815558606,27.004945773938157,1,0,1,0
16.05684343167253,53.065761831437214,1,0,0,0
17.984098628309646,36.023484835974266,0,0,1,0
19.991102122212716,34.03788883804681,1,0,1,1
16.97556587155185,25.070330776682532,1,1,1,1
18.07042244221232,31.873039604125218,1,0,1,0
26.038549079459656,26.980461452893334,1,0,0,1
16.03795185724925,30.06649366242092,1,0,0,0
24.97609175377419,27.9975578207133,1,0,0,1
27.037130247961766,31.00220694483328,1,0,0,0
16.96751981452026,32.93733473688274,1,0,0,0
11.028619755401468,29.04416997844662,0,0,1,1
27.113632949544666,22.01026778411257,1,0,0,0
27.030117641944624,31.939799154308197,1,0,0,0
28.8881537250637,31.987794564073894,1,1,0,1
23.98418172884193,23.967435193681993,0,0,0,1
29.98108573913179,32.95207704471524,1,0,1,0
13.912004556402177,31.92174358027498,1,0,1,0
18.86271930675113,25.95467630252633,1,1,0,1
23.950540211418467,36.05298768054091,1,1,1,1
24.003892836213364,29.981469347323007,1,0,0,0
28.94757041775862,33.96239818731738,1,1,1,1
17.089051922962113,37.081179358898645,0,0,1,1
14.971212073778089,22.01060568505656,1,1,0,0
16.0012837226829,22.989165337297205,0,0,1,0
26.859382650324697,25.94986309939257,0,1,0,0
24.034593201116852,31.087487695972314,1,0,0,0
14.142264719745382,33.9812602462605,0,0,1,0
17.01436903548218,31.007739612226192,1,0,1,0
16.90250994121735,27.983386892185646,1,0,0,0
17.002954666651252,34.96794920420062,0,0,1,0
15.957608422613909,35.99058764808232,1,0,1,0
10.942542035473068,41.00051677815912,0,0,1,0
27.934908862388944,18.014819151005838,0,0,0,1
22.060476035122143,38.02387052867181,0,1,1,0
17.936030495603926,24.055528137014637,1,0,1,0
23.027910928777377,32.0075758485874,1,0,0,0
12.98872164894657,37.01520752230931,0,0,1,0
13.97640701761393,23.9697275256064,0,0,0,1
18.006838705865835,31.977585511317788,1,1,1,1
17.02506041635571,37.005905173250326,1,0,1,0
22.96858400073058,33.98608167798495,1,0,1,1
19.04675543805114,32.04556140025953,1,0,1,1
22.003922506538895,23.996916734039672,1,1,0,0
22.984753891453042,27.96548352104111,1,0,0,0
17.02802641376364,24.968357827257393,1,0,0,1
